Played_Id,Player,Team,Age,Position,Assists,YellowCards,RedCards,PassCompletionRate,DistanceCovered,Sprints,ShotsOnTarget,TacklesWon,CleanSheets,PlayerFatigue,MatchPressure,InjuryHistory,TrainingHours,Season,Goals_winsorized,Height_winsorized,Weight_winsorized,FatigueInjuryCorrelation_winsorized,PressurePerformanceImpact_winsorized,EffectiveTraining_winsorized,Goals
139,player a,team b,35,defender,0,6,3,74.99452820600001,9.247563631,1,14,21,6,0.971782083,62,6,5,2019,25.0,188.8924467,104.4349799,1.532952949,0.192307692,412.0256601,
4130,player c,team a,37,goalkeeper,18,7,4,58.81497993,8.664400494,12,3,21,6,0.071503024,52,6,9,2021,23.0,186.93308542,87.14816987,0.4797748,1.541666667,407.2159951,
4301,player b,team a,26,goalkeeper,11,2,0,59.43284986,7.618646694,44,1,7,0,0.939568589,51,1,16,2021,38.0,199.8208091,83.10411797,0.0,2.8974752262,594.77809144,
1302,player c,team b,38,forward,18,0,0,91.80291952,9.869198055,17,5,22,6,0.45002424,86,7,17,2020,25.0,182.14626384,97.7849261,1.538397498,2.812231884,271.6330309,
667,player d,team c,34,forward,4,2,2,50.36674203,7.860501133,24,9,4,2,0.160681373,11,6,19,2021,23.0,180.32342642,99.70993178,0.0,0.333333333,238.2974035,
3554,player d,team b,25,defender,10,1,0,61.07598602,9.562591958,89,11,25,6,0.089631773,75,1,18,2021,26.0,163.9546535,67.71590823,4.843143211,2.407407407,546.9740135,
3135,player c,team c,27,goalkeeper,13,8,2,78.18581121,12.67990976,36,3,26,7,0.616783608,95,6,5,2020,24.0,196.3744131,118.3095121108,4.888054388,1.12,508.3718466,
3126,player b,team a,36,forward,12,3,0,106.9487842,13.30644072,67,3,1,4,0.672871669,67,5,15,2021,20.0,178.0465601,77.41213166,0.0,0.095238095,290.6989666,
4546,player b,team a,29,defender,3,3,1,97.11050849,11.8680083,37,6,16,5,0.065276758,20,7,10,2019,14.0,173.9238219,91.848076252,0.0,6.533333333,287.4795962,
2276,player d,team b,30,forward,2,1,4,90.42385164,8.916404125,59,0,11,5,0.597682336,31,8,5,2021,8.0,180.3157684,108.4431312,1.507600586,8.7,72.9653508,
3181,player c,team c,32,forward,0,1,0,70.94005366200001,8.62629175,60,7,1,5,0.147958334,89,8,8,2020,25.0,170.6491315,87.611954132,3.467927414,0.692307692,232.2591726,
3544,player a,team c,36,midfielder,1,9,1,54.29335265,10.07613489,26,11,25,8,0.626832904,63,5,14,2021,7.0,187.0141851,116.9974587,5.641408349,4.875,133.5305519,
4606,player c,team b,29,goalkeeper,18,3,2,91.67313334,8.536401601,10,5,15,9,0.846124211,49,2,16,2021,49.0,180.49120942,94.48381109,1.323629152,0.027491409,837.24821875,
3118,player d,team a,28,midfielder,10,6,0,92.70565035,12.89602921,65,9,19,7,0.24837626,64,5,9,2021,4.0,177.5371557,58.13720269,0.067477862,12.494047618,144.3834696,
2508,player d,team b,19,goalkeeper,13,1,2,78.5891936,11.35108158,39,3,26,3,0.846968854,42,0,15,2021,7.0,167.0089717,119.4925512328,0.331721461,8.375,309.6491179,
4035,player c,team b,23,forward,2,3,2,59.2728579,14.53703433,32,6,2,2,0.988420994,92,2,13,2022,49.0,161.8541308,107.5342166,0.656733426,0.066225166,837.24821875,
4951,player b,team a,30,goalkeeper,1,4,3,63.92572536,8.394207727,55,3,28,6,0.051263459,54,9,9,2020,26.0,199.8342572,105.41224187,5.504115639,4.666666667,90.41710939,
3104,player b,team b,33,midfielder,11,3,0,89.1160533,14.27888448,12,2,15,9,0.258711642,69,6,6,2020,11.0,192.8968924,83.58633924400002,1.039709162,1.833333333,300.2961784,
1300,player c,team c,21,goalkeeper,8,3,3,74.41994294,10.11557433,48,5,12,0,0.031586145,7,2,12,2020,4.0,176.88841428,119.7733809,0.612839751,3.8,255.75440646,
1197,player c,team a,37,goalkeeper,7,8,4,54.22790522,6.856312317,54,3,11,6,0.968877855,94,2,14,2021,49.0,195.0013812,71.35764331,0.040994677,0.475138122,837.24821875,
4829,player c,team b,38,goalkeeper,0,2,0,52.21316761,13.79689713,92,8,6,0,0.503345131,49,9,14,2022,49.0,168.1778547,112.7118686,0.514816866,5.5,54.23700341,
2023,player a,team a,18,midfielder,12,1,2,99.82088354,6.987529719,21,1,4,3,0.751679767,87,7,18,2019,12.0,187.0493494,92.84329558,0.261434676,1.615384615,426.7917562,
2535,player c,team c,32,midfielder,5,6,0,68.01940056400001,5.69019043,0,9,21,3,0.669315416,97,7,10,2021,3.0,168.4272159,93.920946464,0.0,12.494047618,94.45683028,
3443,player d,team b,31,forward,14,9,2,58.76386294,13.51832152,83,4,27,8,0.820849009,42,3,14,2021,14.0,186.7948827,89.25229545,0.383701687,3.214285714,526.4190023,
2986,player b,team a,21,goalkeeper,10,1,1,52.59340448,7.141518426,44,11,12,2,0.051668722,58,3,16,2021,19.0,169.7923585,92.66231102,5.402544381,6.2801845396,316.90545398,
151,player c,team b,29,midfielder,4,9,1,75.493273706,13.9407208,85,7,7,3,0.19909342,66,1,7,2022,49.0,191.16157882,111.5490849,0.890123748,0.235294118,304.7663363,
472,player c,team a,38,forward,4,1,3,91.56800705,7.828739893,54,9,10,5,0.043159912,66,9,5,2020,21.0,186.9085445,60.49839169,5.887905816,4.34496337,377.415824888,
311,player c,team c,34,forward,5,4,1,93.29923838,5.512745399,5,13,16,0,0.078456381,27,6,10,2022,6.0,181.3289153,154.33154855200002,1.709515079,4.571428571,155.3932763,
726,player c,team a,28,forward,6,1,2,71.56804938,9.300081129,71,8,21,0,0.139772377,19,3,16,2022,22.0,175.55623226,78.08503794,4.381227642,4.217391304,402.5416211,
1916,player d,team c,24,goalkeeper,16,2,0,75.68375313,10.64493407,43,8,12,4,0.930448601,97,4,5,2022,11.0,170.1553604,127.88607370079998,0.781409825,6.583333333,210.7028091,
4838,player d,team a,23,defender,12,3,2,58.62975737,14.56859485,53,10,0,6,0.039811439,45,0,16,2020,14.0,161.9536649,118.9966216,4.098028772,2.666666667,402.11808936,
2357,player c,team b,37,midfielder,14,4,1,95.38131974,5.635152373,90,8,2,4,0.722311168,76,9,18,2021,7.0,183.547559,53.044367362,7.57826642,1.5,266.24543042,
2393,player c,team c,28,forward,10,2,0,56.731088236000005,13.33331919,77,5,9,0,0.142594144,24,5,5,2020,20.0,173.2762514,51.11619805,2.757240513,2.142857143,153.1892588,
4331,player c,team c,25,forward,19,7,4,97.86610975,14.30155997,11,12,7,8,0.16030904,55,9,6,2020,21.0,192.2305533,93.41610368,7.52860621,3.181818182,343.5402524,
3970,player d,team b,36,forward,15,7,2,54.79848087,5.743317987,65,1,14,2,0.973800413,94,3,15,2021,25.0,167.5357907,81.49717035,0.0,3.0,417.7644471,
2156,player d,team b,18,goalkeeper,12,4,0,99.77710398,8.600093471,44,3,22,3,0.14197199,18,1,16,2021,11.0,175.244373,86.03434954,2.858346161,4.166666667,327.4415548,
4241,player c,team a,29,defender,9,3,4,91.29702797,8.217300413,14,1,0,4,0.947686177,77,0,7,2020,22.0,221.50724206000004,114.8242961,7.440228859,1.347826087,396.4502495,
4158,player b,team b,25,defender,18,6,3,82.24988223,5.983985923,68,3,19,4,0.464272369,93,3,16,2020,5.0,177.9875869,83.67922676,0.614984078,2.833333333,453.84624,
3300,player b,team a,20,defender,12,6,0,93.20510527,14.98048636,54,2,14,5,0.433472233,47,8,16,2020,28.0,179.2542333,101.9971683,6.681296819,0.413793103,779.6047542,
552,player a,team c,35,midfielder,1,3,0,87.02755106,6.868661127,70,10,4,4,0.551906839,25,9,9,2021,16.0,199.3948626,116.3266086,5.468867136,2.230769231,184.6753039,
3253,player c,team c,19,forward,10,6,0,93.58280893,9.051612602,15,1,22,4,0.717403555,66,0,14,2022,14.0,185.1398172,62.62658382,0.0,2.533333333,262.84119782000005,
2928,player b,team c,36,defender,0,4,4,55.62825936,10.76837805,84,12,17,6,0.75424826,81,0,6,2021,1.0,168.690296,84.27830295,0.857936295,12.494047618,16.01239241,
3233,player d,team a,22,defender,10,8,3,81.00660654,8.511492532,11,8,26,8,0.625841195,91,9,5,2022,13.0,186.4756222,154.33154855200002,4.104992092,2.163974359,301.43795314,
2760,player b,team b,21,midfielder,10,3,4,90.50528744,12.18364219,83,7,2,9,0.570853026,78,4,15,2019,12.0,199.681539,116.7398888,5.008530758,6.701322751000001,288.08013476,
359,player c,team b,23,goalkeeper,11,2,2,90.6081472,10.28050122,33,4,11,2,0.575474178,27,2,6,2020,7.0,189.1879851,62.23858408,4.235957221,8.0,174.2456562,
4309,player a,team c,28,defender,4,3,1,81.484878404,8.321441377,37,8,17,7,0.78346956,83,1,15,2022,26.0,173.03466284,119.237141,0.581697001,2.962962963,582.842067,
381,player b,team b,31,midfielder,2,2,3,70.84634409,14.69240388,42,1,2,6,0.564301065,8,5,16,2022,49.0,193.9613805,69.91925878,5.521554079,3.08,355.8062254,
1769,player a,team c,23,goalkeeper,6,4,0,55.8315241,14.75739652,61,1,29,2,0.394476279,20,3,6,2021,25.0,174.4439856,98.33546424,0.645525681,6.5,201.34049868,
2100,player c,team b,31,midfielder,14,1,0,80.22698904,6.111650659,75,10,28,7,0.915090068,54,1,11,2022,13.0,192.4408676,85.34726433,0.111075255,4.8456075532,345.102128562,
2515,player d,team c,18,goalkeeper,4,3,4,54.64633168,8.556092739,57,4,15,4,0.926382607,39,8,15,2020,16.0,199.1052935,76.42483964,1.068678508,5.470588235,173.8210749,
2423,player a,team b,18,forward,16,5,4,84.90098139,6.373547537,51,13,2,9,0.458523009,72,9,12,2020,9.0,184.20319518,81.436157,1.320839656,1.7,273.2648713,
1854,player d,team c,37,forward,18,6,3,58.06866849,13.29461735,63,3,0,2,0.918926534,48,7,7,2020,49.0,189.1909055,114.9329965,5.518425416,2.285714286,702.1346999,
218,player d,team a,31,defender,3,4,4,86.29453051,12.71330966,94,3,14,8,0.649632899,88,5,5,2022,9.0,221.50724206000004,80.297662766,3.81207233,2.3,162.2687703,
1919,player a,team b,30,defender,0,2,3,57.68326576,6.183014213,52,7,5,0,0.024697298,71,3,11,2022,1.0,172.9125799,53.18529665,1.159136356,12.494047618,10.15971948,
2660,player b,team a,39,midfielder,8,1,4,92.96472394,10.56749024,69,0,9,3,0.093657453,85,2,10,2019,3.0,194.089461,92.251443004,1.577870567,8.6543650794,95.67749738,
1881,player b,team b,27,midfielder,13,3,3,91.4216794,10.21595964,20,11,0,4,0.873322916,56,7,13,2019,28.0,190.7674716,75.28559147,0.990196989,1.75862069,745.5148864,
3717,player b,team b,29,midfielder,8,7,0,69.04010527,8.043987797,49,3,1,7,0.078939403,34,7,7,2022,0.0,173.09329936,103.811046,1.858975871,12.494047618,214.8753293,
1660,player c,team b,33,goalkeeper,0,3,2,64.024421456,6.422122131,48,6,2,9,0.600594333,21,7,10,2021,49.0,199.4389727,57.86832979,1.399783604,3.333333333,182.3508331,
3838,player a,team b,36,midfielder,11,8,4,68.73087556,5.844947396,80,13,16,4,0.933749423,91,7,11,2019,20.0,179.1852782,119.9260073,1.673951149,3.095238095,427.1486337,
6,player a,team c,19,midfielder,16,8,3,79.106530228,5.005241041,90,11,0,2,0.816877986,75,2,7,2019,13.0,184.9501354,72.238834478,3.712316988,5.785714286,277.83010246,
1170,player d,team a,18,midfielder,9,8,4,74.42163714,5.699101935,32,10,18,0,0.376259329,25,3,8,2021,12.0,187.1757395,60.0307194,0.603304481,5.0,218.1703356,
2409,player d,team b,18,defender,17,1,4,51.83878545,8.737091045,20,3,10,7,0.454001621,68,5,17,2022,8.0,182.4151944,67.77764788,0.0,6.2671717172,296.82632314,
3089,player d,team a,27,defender,1,9,3,63.687929232,10.47097948,47,6,18,8,0.253101539,29,5,19,2020,49.0,183.2603324,109.613295204,1.643396064,1.227272727,421.2496544,
3345,player b,team a,19,goalkeeper,5,3,0,84.40663405,5.83386846,44,14,29,1,0.716397112,5,2,5,2019,11.0,199.748088744,101.006036072,4.178976509,1.083333333,254.6923461,
3436,player a,team a,23,goalkeeper,9,6,3,54.77625865,13.69651314,74,9,8,2,0.228875462,90,5,6,2019,49.0,179.9928903,64.76669035,2.47734494,4.785714286,126.4181709,
4197,player a,team c,29,forward,5,7,2,76.82797839,7.295216182,5,8,21,9,0.284541386,73,6,19,2021,21.0,174.9304693,117.6208467,7.853327323249999,4.136363636,241.7963859,
3134,player b,team b,28,forward,5,9,1,88.2865643,7.176491653,11,6,20,7,0.197106039,9,7,19,2020,1.0,171.1482938,75.82400613,0.0,12.494047618,62.17899202,
866,player a,team a,24,defender,2,2,4,91.55488748,8.708997505,1,0,12,2,0.2682872,17,9,16,2022,2.0,177.3843062,108.3666516,0.622976106,12.494047618,37.68148053,
881,player b,team a,20,goalkeeper,4,6,1,82.00859223,12.24287045,79,10,12,5,0.671892744,16,2,10,2021,9.0,195.2052541,112.0999399,4.888267347,3.0,202.0300141,
640,player b,team b,18,midfielder,19,8,1,81.87908356,12.95569091,17,2,21,2,0.093559407,98,0,18,2022,11.0,190.1712933,97.48779008,5.786088435,7.25,364.0080171,
254,player a,team c,19,forward,7,0,3,83.92194729,11.73078732,47,9,12,1,0.169492747,73,3,15,2019,17.0,191.3173669,87.11622614199999,4.611857111,2.555555556,380.05743252,
1615,player c,team a,26,forward,4,6,2,86.39494552200001,11.91729928,57,2,14,5,0.669486955,86,4,6,2019,29.0,178.8217874,111.5795588,0.316713641,2.333333333,298.2282988,
1202,player d,team c,32,midfielder,5,5,2,96.17815708,8.590245247,76,2,15,0,0.022123552,61,8,12,2021,5.0,198.1738381,50.66325919,0.518380405,7.0,93.02523408,
1567,player d,team b,30,defender,6,7,3,75.99041791,5.795392214,78,4,22,9,0.095535314,87,3,14,2019,16.0,161.6111265,114.5539807,0.34807181,5.411764706,239.9458831,
2395,player d,team c,23,forward,9,6,1,80.0720039,10.59546594,98,1,13,0,0.345877461,55,7,6,2022,26.0,187.62169044,86.47015211,0.0,2.666666667,225.4781589,
1225,player b,team b,30,midfielder,9,5,0,63.04742875,14.78041082,35,7,8,5,0.409560927,87,3,16,2021,25.0,163.8498596,97.841159594,7.853327323249999,0.769230769,260.2503789,
86,player b,team b,33,goalkeeper,9,0,0,94.48884509,14.7778384,3,2,22,7,0.31325074,45,6,17,2021,8.0,173.6109993,60.43628241,0.816857412,6.222222222,249.7823857,
2553,player d,team b,24,defender,13,5,4,89.02755661,5.960529327,13,4,15,1,0.947688026,58,5,16,2019,28.0,190.2804747,73.72173204,0.0,0.034482759,329.2703344,
250,player b,team b,36,goalkeeper,4,2,4,75.765829,9.32689291,42,14,8,9,0.294448892,16,7,9,2022,49.0,165.0264458,115.2699448,1.516865806,0.045045045,837.24821875,
4229,player d,team a,30,midfielder,3,2,1,59.25973873,14.69911026,51,5,9,4,0.189936136,81,9,16,2019,21.0,199.0858133,117.6938782,7.853327323249999,4.409090909,415.5467067,
2956,player a,team a,34,forward,17,4,4,63.000055548,12.22344964,39,7,1,2,0.728981062,21,5,12,2022,22.0,198.1955884,154.33154855200002,0.988456494,0.173913043,394.6524554,
3818,player c,team c,28,forward,12,0,0,82.18083499,6.604538421,75,11,11,5,0.940750859,11,7,11,2021,17.0,189.0896928,117.032306,3.991587482,4.888888889,177.4099801,
3852,player c,team a,24,forward,14,8,0,72.61471652,13.32632274,71,5,21,6,0.081473898,40,0,10,2020,7.0,172.4498101,85.06505831,0.678480944,8.5,194.0057959,
957,player a,team a,19,forward,12,4,4,54.15851759,7.41643409,88,4,19,4,0.532304364,10,3,18,2022,49.0,171.4860905,108.0284488,3.525853077,0.747747748,837.24821875,
4901,player a,team c,23,goalkeeper,18,2,4,55.63266001,12.38092773,14,8,18,1,0.610946526,86,5,6,2021,20.0,197.4262052,91.23978711,0.136232793,3.05,252.6326051,
4212,player c,team b,36,midfielder,5,3,3,80.35597065,11.5023956,60,8,0,4,0.119759966,65,3,18,2020,27.0,161.5922273,99.45335411,0.968286141,2.071428571,608.0742947,
979,player b,team b,19,goalkeeper,12,3,1,51.07125744,7.870083279,64,0,25,8,0.236633131,63,2,15,2019,18.0,160.8094493,97.56878834,1.13246408,2.0,512.9971279,
3504,player a,team a,26,defender,3,0,0,71.39616934,8.860402849,87,12,20,8,0.897365866,14,9,12,2021,20.0,196.8354463,63.07378914,3.559043845,1.761904762,480.90974814,
1274,player c,team a,27,defender,5,2,3,66.16371576,6.463562,88,9,10,7,0.970904711,33,3,7,2022,2.0,186.0534442,76.89121282,4.04831484,12.494047618,122.2382308,
2092,player b,team b,26,defender,15,1,2,51.92089471,10.41794631,11,13,3,0,0.565863074,15,7,11,2020,26.0,177.7458259,62.25987623599999,0.187567919,2.851851852,385.8345766,
1366,player c,team c,35,defender,8,0,2,80.18861288,10.60767906,2,9,18,7,0.715824965,3,0,17,2021,49.0,194.2125786,91.24406347,1.987067387,1.545454545,609.8799447599998,
1117,player a,team b,37,goalkeeper,15,7,4,62.055986256,10.07163686,24,2,12,0,0.214556521,78,6,12,2021,14.0,181.9095964,59.06686269,1.364018388,2.266666667,404.0648097,
4060,player b,team a,23,midfielder,17,3,2,79.20286834,10.41478929,38,10,27,1,0.294067462,80,1,15,2020,49.0,202.17694537200003,101.1791776,0.365673951,1.181818182,341.9770421,
3105,player a,team a,21,goalkeeper,2,8,2,111.5944229,12.98910183,54,11,26,7,0.434403319,73,9,13,2022,28.0,186.5004174,72.47138674,1.557374766,0.172413793,591.8821116,
2411,player c,team b,36,forward,8,1,4,87.331299004,10.3856152,68,9,22,9,0.140552968,26,5,13,2020,21.0,176.79624439999998,92.79471215,0.414551775,2.909090909,320.91381146000003,
991,player d,team b,36,forward,10,7,2,64.93913825199999,8.24835137,91,10,17,5,0.694696471,31,1,18,2021,9.0,182.8839927,53.83177451,3.864845089,0.8,246.3067198,
1274,player c,team a,27,defender,5,2,3,66.16371576,6.463562,88,9,10,7,0.410023787,99,7,10,2019,2.0,186.0534442,76.89121282,4.04831484,12.494047618,122.2382308,
4227,player d,team a,29,midfielder,16,1,4,72.83391327,10.32659463,26,9,29,8,0.322683707,67,4,6,2021,5.0,200.855461084,74.02611225,0.46845737,10.16666667,365.3219267,
2492,player d,team c,35,goalkeeper,19,6,2,73.71297082000001,11.00311465,31,13,23,9,0.761798191,73,2,15,2019,2.0,172.8305766,106.1362393,0.487119176,3.0,380.2978754,
2160,player a,team b,32,forward,18,8,0,91.57940338,7.719093046,8,5,18,5,0.651147585,53,6,7,2021,27.0,176.0263139,107.5859286,4.832883274,0.428571429,738.4537771,
2544,player b,team c,21,defender,7,6,3,72.30782392,12.85178775,72,1,8,7,0.5127499,16,9,14,2021,18.0,198.969701,51.52522648,0.372980835,1.789473684,387.4503192,
974,player d,team a,24,midfielder,1,0,4,52.11230548,12.78370866,51,3,1,0,0.325132928,82,8,6,2019,49.0,196.1160404,65.959680308,0.943678476,0.279693487,837.24821875,
4298,player c,team a,39,defender,15,4,4,50.50843622,12.54302706,80,6,6,9,0.462456817,81,8,10,2020,23.0,182.7507641,104.5641843,0.0,0.291666667,488.8064601,
2103,player b,team a,21,defender,12,7,1,52.02957567,6.81846973,38,2,27,7,0.695899118,42,2,17,2020,49.0,195.7815541,81.456795344,0.93965577,0.066298343,837.24821875,
1541,player c,team b,29,forward,2,6,4,71.09983971,8.314878371,66,4,21,7,0.254663766,32,8,18,2022,14.0,188.1113151,84.26776795,1.63216003,7.483333333599999,172.868488334,
327,player c,team c,18,midfielder,17,4,1,77.44173601,14.64312144,86,9,8,3,0.992803978,59,5,5,2020,19.0,189.552202,99.007350748,0.745848628,0.85,584.3200918,
1328,player b,team c,21,goalkeeper,9,7,3,61.97880712,6.01452205,91,14,25,1,0.363725521,53,4,6,2019,6.0,174.8960266,107.4755004,0.475690798,10.14285714,79.12914431,
2338,player d,team b,35,midfielder,6,2,2,95.81113193,10.36037649,54,8,28,7,0.121025,78,7,16,2019,26.0,168.8637372,111.29236581080002,0.528134898,1.75,491.9668681,
2919,player b,team c,26,defender,1,8,4,106.0282456,12.83894694,21,4,25,4,0.816655243,72,0,7,2020,14.0,181.4210353,61.27519246,1.291216379,6.533333333,180.5704436,
2367,player a,team b,27,midfielder,8,7,3,116.2340969,10.31466854,64,9,13,1,0.156612815,30,9,5,2022,19.0,196.1200434,106.4476705,6.649158409,3.9,241.7234755,
1325,player a,team a,38,forward,11,9,4,97.31780716,11.34348311,49,9,3,7,0.418923625,25,3,5,2020,37.0,199.4526737,80.44713744,1.729539281,1.572627699,567.8848705400001,
2366,player b,team b,37,midfielder,2,2,1,107.2738358,5.368546521,44,7,24,2,0.123003295,87,3,6,2022,27.0,162.5213461,97.50389035,0.14678101,3.071428571,550.113449,
3785,player b,team b,28,goalkeeper,2,0,2,66.15974357,13.40276799,19,12,24,8,0.104454518,59,1,14,2020,29.0,183.2474137,88.95112770400002,0.664247999,1.736716225,136.28699230800004,
3855,player a,team b,38,midfielder,4,3,2,65.47271125,14.56456957,1,8,3,0,0.196234282,9,9,11,2019,25.0,176.6668033,77.18854837,0.61845924,3.538461538,209.3373853,
526,player c,team c,35,goalkeeper,17,3,1,51.65371066,14.60299721,59,2,19,5,0.756789223,63,6,5,2019,10.0,189.541942732,65.35297288,0.575527832,3.2,399.49522342,
1038,player a,team a,21,goalkeeper,13,0,1,50.8519788,7.970384208,7,4,12,1,0.774672937,59,7,18,2019,8.0,221.50724206000004,76.20278952,2.70904194,0.555555556,382.8421742,
3082,player d,team a,19,midfielder,15,2,2,50.84905127,11.6368259,75,7,13,5,0.285186596,43,6,13,2020,29.0,169.9482862,93.1953571,4.106013549,2.9,345.3170272,
1463,player c,team b,26,forward,2,9,1,83.22586183,12.95473532,45,10,27,1,0.657845305,42,2,5,2022,11.0,182.8384347,91.25368646,1.886609936,5.9851851852,56.877397784,
4591,player a,team c,34,forward,4,5,3,96.5588628,5.725588503,96,14,13,3,0.206817893,44,0,11,2022,23.0,181.8229739,61.67132735,0.410387274,1.333333333,440.6232507,
3054,player c,team c,29,forward,16,1,3,90.957366684,7.291555067,78,10,4,4,0.656756063,96,1,6,2022,25.0,180.465531292,113.4386055,0.359848918,4.2355742294,387.12010208,
2546,player d,team c,18,forward,13,7,1,97.55314048,8.316090141,88,14,28,2,0.332000702,99,9,10,2020,25.0,162.4178769,72.19621511,0.0,0.192307692,228.6122914,
3617,player b,team b,32,goalkeeper,15,8,2,97.89573008,5.626899642,42,6,16,7,0.845120851,61,4,15,2020,7.0,221.50724206000004,52.48523581,4.689152873,9.375,213.7946227,
1803,player d,team c,25,goalkeeper,0,3,2,112.4048121,9.990624639,52,6,14,7,0.891140092,41,9,5,2020,0.0,198.6316612,106.5677243,0.602173109,12.494047618,0.0,
608,player d,team b,26,midfielder,8,3,2,69.253268746,6.237273748,87,2,11,6,0.503417271,18,2,5,2019,19.0,176.6699624,59.46678796,2.728422531,1.4,149.4371821,
4214,player c,team c,31,goalkeeper,8,3,2,81.71439929,8.824692418,53,3,4,8,0.637774142,50,3,6,2021,21.0,166.7427658,86.08639411,0.0,4.272727273,172.3753087,
1993,player a,team c,32,forward,8,7,2,97.74391811,6.029841354,90,11,10,4,0.135354082,46,1,18,2021,49.0,199.9424099,77.96245102399999,6.256996804,0.370165746,837.24821875,
795,player c,team a,31,goalkeeper,8,4,1,53.42886409,8.370528034,83,11,18,5,0.188041093,37,5,5,2020,4.0,188.77037252,76.26234788,0.739685174,12.494047618,207.2789304,
3753,player a,team b,31,defender,17,0,2,64.5925283,14.2196498,5,6,0,0,0.822888068,33,1,8,2020,18.0,193.0978294,75.45541712999999,0.394439853,7.363636364,152.8551726,
4771,player d,team b,22,goalkeeper,17,8,0,51.48496072,7.656148546,13,3,22,6,0.403480969,43,4,5,2020,19.0,190.47247408,106.0620739,6.930538743,2.0,259.0987814,
1759,player c,team b,26,midfielder,7,1,4,57.90035583,10.32614924,91,13,27,2,0.528177721,17,0,15,2020,24.0,178.499771,81.66199223,2.920767764,2.56,332.1058821,
3851,player a,team a,33,forward,2,1,4,62.63189226,8.200858523,84,1,12,4,0.116358485,76,2,12,2021,11.0,182.8384347,104.5368558,1.847614703,4.7103703702,128.597758242,
457,player d,team a,33,defender,9,6,1,55.22268856,8.100183697,75,4,21,5,0.113105757,28,9,13,2019,49.0,178.9117338,110.02574089240002,1.975525769,1.0,421.4232354,
2784,player b,team a,30,goalkeeper,16,7,1,75.95767775,5.926810231,54,10,11,8,0.853784922,48,4,19,2020,40.0,163.9905202,77.0739146,0.121292351,8.8,205.1081078,
1542,player d,team c,26,forward,0,2,0,75.225080226,7.846619129,94,6,14,2,0.961762478,78,9,5,2022,26.0,161.6802307,98.74630949,1.207834481,2.666666667,442.3419302,
460,player b,team c,37,goalkeeper,2,8,3,93.42734613,14.33024644,98,12,16,6,0.117526247,17,0,14,2022,49.0,189.9686866,103.2581721,0.781691851,1.333333333,363.8970176,
687,player a,team b,30,forward,14,6,4,59.34599676,10.70247365,34,2,13,2,0.40237054,37,6,12,2021,10.0,178.32842955200002,53.31449841,4.933496172,8.909090909,308.4617239,
1602,player b,team a,31,midfielder,10,1,3,106.1486026,14.13043555,11,2,28,2,0.226656402,19,3,10,2021,49.0,173.1816853,67.35129006,0.950562454,1.428571429,302.7299876,
587,player c,team a,31,midfielder,5,3,0,76.76064989,10.68863857,41,10,25,9,0.128879722,29,6,14,2021,24.0,187.2483703,104.0655863,2.817255629,1.4,569.4377384,
1508,player d,team a,21,defender,13,2,4,53.06487536,14.43202353,93,4,29,0,0.607905093,38,9,5,2022,15.0,161.7205586,72.37869807,1.686087647,3.0,255.0580786,
4642,player a,team b,23,defender,0,6,0,53.8143518,9.539092327,75,13,6,2,0.557688691,13,3,15,2020,15.0,174.8491059,52.29140384,5.083480371,1.375,257.3163089,
2450,player c,team b,32,midfielder,6,5,2,63.43294174,14.71283385,69,5,14,2,0.720373213,74,5,18,2022,13.0,172.53597564,105.6815671,0.0,2.285714286,170.30678705999998,
1915,player b,team c,37,goalkeeper,1,9,4,69.35820291,7.61230231,27,12,6,4,0.458253315,77,0,13,2022,12.0,191.5145888,112.623045124,0.284021751,3.615384615,231.8142503,
1753,player c,team c,36,forward,7,4,1,89.10558106,13.76348213,32,14,1,3,0.241201458,65,5,8,2022,12.0,177.84565406000002,100.3642615,4.868285647,4.769230769,218.1703356,
3113,player d,team c,20,midfielder,8,3,1,108.7130314,10.20089846,2,10,23,3,0.914749329,6,3,5,2019,22.0,175.506396,88.95566831400001,1.94452021,3.043478261,424.2781282,
1088,player d,team b,22,midfielder,6,0,4,73.69603887,6.068304738,3,8,9,3,0.991168626,3,1,11,2020,34.0,177.3628433,72.52792557,4.938483101,4.2457142858,106.4379588,
4321,player c,team c,20,goalkeeper,0,4,0,70.71725198,12.3865119,82,12,25,2,0.47445318,94,5,13,2022,25.0,195.786705,85.84549178,0.816736323,1.0,194.1842641,
1737,player c,team a,34,midfielder,12,7,3,75.16880662,14.7461251,95,12,5,2,0.1882322,71,3,18,2019,9.0,177.289083,59.17390204,0.863898651,4.5,364.85784452,
1928,player d,team a,37,defender,19,6,0,83.92969435,5.425959413,53,6,20,6,0.606409777,53,3,9,2022,19.0,183.2442498,63.9469315,0.335101384,4.05,299.8947105,
3174,player c,team c,27,goalkeeper,6,8,1,60.72296724,5.318233641,83,13,12,1,0.501350994,62,9,10,2022,5.0,221.50724206000004,108.4588314,4.860671068,12.494047618,179.6785153,
1769,player a,team c,23,goalkeeper,1,4,0,55.8315241,14.75739652,61,1,29,2,0.6707472,47,0,19,2020,49.0,179.9764472,98.33546424,0.645525681,6.5,231.54391006,
1397,player c,team c,38,goalkeeper,3,5,0,91.93516333,14.39726448,79,3,18,9,0.420335389,21,1,9,2021,20.0,177.9890164,94.052229592,1.42433886,12.494047618,58.71157281,
